vehicle_id,registration_number,state_code,vehicle_type,commercial_vehicle,manufacturer,model,registered_colour,operator,permit_status,permit_expiry,fitness_status,fitness_expiry,insurance_status,insurance_expiry,puc_status,puc_expiry,fastag_id,fastag_status,registry_status,chassis_reference,engine_reference,source_image_id,source_image_path,data_source
VH-000493,TN10AR0131,TN,Truck,YES,Tata,Prima,Yellow,Southern Freight,VALID,2027-01-08,VALID,2027-01-03,VALID,2027-09-08,VALID,2027-07-14,FT-000493,ACTIVE,ACTIVE,CHASSIS-SYN-000493,ENGINE-SYN-000493,TN4,dataset\NumberPlate_Annotated_Dataset-main\Images\TN4.jpg,SYNTHETIC_PROTOTYPE
VH-000494,JK01D8354,JK,Car,NO,Maruti,Ertiga,Grey,Sri Lakshmi Logistics,VALID,2027-05-04,VALID,2028-02-06,VALID,2027-02-01,VALID,2027-06-23,FT-000494,ACTIVE,ACTIVE,CHASSIS-SYN-000494,ENGINE-SYN-000494,JK27,dataset\NumberPlate_Annotated_Dataset-main\Images\JK27.jpg,SYNTHETIC_PROTOTYPE
VH-000495,GJ1SCG7928,GJ,Truck,YES,Tata,Prima,Black,Chennai Cargo,VALID,2029-01-13,VALID,2028-01-15,VALID,2027-05-25,VALID,2027-02-19,FT-000495,ACTIVE,ACTIVE,CHASSIS-SYN-000495,ENGINE-SYN-000495,GJ5,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ5.jpg,SYNTHETIC_PROTOTYPE
VH-000496,WB26S5093,WB,Truck,YES,Tata,Prima,Grey,Tamil Fleet Services,VALID,2027-03-27,VALID,2028-07-21,VALID,2026-10-22,VALID,2027-08-07,FT-000496,ACTIVE,ACTIVE,CHASSIS-SYN-000496,ENGINE-SYN-000496,WB12,dataset\NumberPlate_Annotated_Dataset-main\Images\WB12.jpg,SYNTHETIC_PROTOTYPE
VH-000497,GJ15CB3980,GJ,Truck,YES,BharatBenz,3123R,Blue,Southern Freight,VALID,2027-06-04,VALID,2027-03-17,VALID,2027-01-01,VALID,2027-07-05,FT-000497,ACTIVE,ACTIVE,CHASSIS-SYN-000497,ENGINE-SYN-000497,GJ2,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ2.jpg,SYNTHETIC_PROTOTYPE
VH-000498,KL43D4389,KL,Mini Truck,YES,Ashok Leyland,Dost,Silver,Tamil Fleet Services,VALID,2027-12-20,VALID,2027-03-04,VALID,2027-05-25,VALID,2027-09-17,FT-000498,ACTIVE,ACTIVE,CHASSIS-SYN-000498,ENGINE-SYN-000498,KL19,dataset\NumberPlate_Annotated_Dataset-main\Images\KL19.jpg,SYNTHETIC_PROTOTYPE
VH-000499,CG16B1802,CG,Car,NO,Toyota,Innova,Silver,Chennai Cargo,VALID,2027-01-08,EXPIRED,2026-05-15,VALID,2027-07-18,VALID,2027-03-02,FT-000499,ACTIVE,ACTIVE,CHASSIS-SYN-000499,ENGINE-SYN-000499,CG13,dataset\NumberPlate_Annotated_Dataset-main\Images\CG13.jpg,SYNTHETIC_PROTOTYPE
VH-000500,MH01BT7906,MH,Bus,YES,Ashok Leyland,Viking,Red,Apex Logistics,VALID,2028-01-04,VALID,2028-09-01,VALID,2027-06-28,VALID,2026-11-07,FT-000500,ACTIVE,ACTIVE,CHASSIS-SYN-000500,ENGINE-SYN-000500,MH17,dataset\NumberPlate_Annotated_Dataset-main\Images\MH17.jpg,SYNTHETIC_PROTOTYPE
VH-000501,TS09EZ9293,TS,Bus,YES,Ashok Leyland,Viking,Silver,Southern Freight,VALID,2026-12-19,VALID,2027-08-22,VALID,2026-12-10,VALID,2027-01-23,FT-000501,ACTIVE,ACTIVE,CHASSIS-SYN-000501,ENGINE-SYN-000501,TS3,dataset\NumberPlate_Annotated_Dataset-main\Images\TS3.jpg,SYNTHETIC_PROTOTYPE
VH-000502,PB37A8269,PB,Mini Truck,YES,Mahindra,Bolero Pickup,White,Sri Lakshmi Logistics,VALID,2027-10-11,VALID,2027-10-09,VALID,2027-09-01,VALID,2027-07-02,FT-000502,ACTIVE,ACTIVE,CHASSIS-SYN-000502,ENGINE-SYN-000502,PB21,dataset\NumberPlate_Annotated_Dataset-main\Images\PB21.jpg,SYNTHETIC_PROTOTYPE
VH-000503,UK06CB4595,UK,Bus,YES,Volvo,9400,Black,National Route Logistics,VALID,2027-10-28,VALID,2028-07-09,VALID,2027-07-18,VALID,2026-12-17,FT-000503,ACTIVE,ACTIVE,CHASSIS-SYN-000503,ENGINE-SYN-000503,UK2,dataset\NumberPlate_Annotated_Dataset-main\Images\UK2.jpg,SYNTHETIC_PROTOTYPE
VH-000504,NL01T8152,NL,Car,NO,Hyundai,Aura,Red,National Route Logistics,VALID,2026-12-28,VALID,2027-12-18,VALID,2027-08-27,VALID,2027-07-22,FT-000504,ACTIVE,ACTIVE,CHASSIS-SYN-000504,ENGINE-SYN-000504,NL7,dataset\NumberPlate_Annotated_Dataset-main\Images\NL7.jpg,SYNTHETIC_PROTOTYPE
VH-000505,BR7P3952,BR,Truck,YES,Tata,Prima,Grey,Sri Lakshmi Logistics,VALID,2027-10-09,VALID,2027-11-12,VALID,2027-08-24,VALID,2027-05-04,FT-000505,ACTIVE,ACTIVE,CHASSIS-SYN-000505,ENGINE-SYN-000505,BR6,dataset\NumberPlate_Annotated_Dataset-main\Images\BR6.jpg,SYNTHETIC_PROTOTYPE
VH-000506,MN05A6028,MN,Mini Truck,YES,Ashok Leyland,Dost,Grey,Metro Transit,VALID,2026-10-26,VALID,2027-06-05,VALID,2027-08-29,EXPIRED,2026-09-01,FT-000506,ACTIVE,ACTIVE,CHASSIS-SYN-000506,ENGINE-SYN-000506,MN2,dataset\NumberPlate_Annotated_Dataset-main\Images\MN2.jpg,SYNTHETIC_PROTOTYPE
VH-000507,SK02P1078,SK,Car,NO,Hyundai,Aura,Blue,Coastal Commercials,VALID,2027-03-06,VALID,2028-08-02,VALID,2027-03-18,VALID,2027-08-21,FT-000507,ACTIVE,ACTIVE,CHASSIS-SYN-000507,ENGINE-SYN-000507,SK11,dataset\NumberPlate_Annotated_Dataset-main\Images\SK11.jpg,SYNTHETIC_PROTOTYPE
VH-000508,GA01C2098,GA,Bike,NO,Honda,Shine,Yellow,Chennai Cargo,VALID,2028-12-06,EXPIRED,2026-08-26,VALID,2027-08-26,VALID,2027-03-04,FT-000508,ACTIVE,ACTIVE,CHASSIS-SYN-000508,ENGINE-SYN-000508,GA4,dataset\NumberPlate_Annotated_Dataset-main\Images\GA4.jpg,SYNTHETIC_PROTOTYPE
VH-000509,PY02L4602,PY,Bus,YES,Tata,Starbus,Silver,Tamil Fleet Services,VALID,2028-10-21,VALID,2027-09-05,VALID,2027-08-24,VALID,2026-11-13,FT-000509,ACTIVE,ACTIVE,CHASSIS-SYN-000509,ENGINE-SYN-000509,PY18,dataset\NumberPlate_Annotated_Dataset-main\Images\PY18.jpg,SYNTHETIC_PROTOTYPE
VH-000510,DL2CAR0108,DL,Mini Truck,YES,Mahindra,Bolero Pickup,Silver,Metro Transit,VALID,2027-06-17,VALID,2028-01-01,VALID,2027-08-18,VALID,2027-04-20,FT-000510,ACTIVE,ACTIVE,CHASSIS-SYN-000510,ENGINE-SYN-000510,DL32,dataset\NumberPlate_Annotated_Dataset-main\Images\DL32.jpg,SYNTHETIC_PROTOTYPE
VH-000511,UP27Z7322,UP,Truck,YES,BharatBenz,3123R,Blue,Metro Transit,VALID,2027-01-15,VALID,2028-09-09,VALID,2026-11-18,VALID,2027-08-28,FT-000511,ACTIVE,ACTIVE,CHASSIS-SYN-000511,ENGINE-SYN-000511,UP24,dataset\NumberPlate_Annotated_Dataset-main\Images\UP24.jpg,SYNTHETIC_PROTOTYPE
VH-000512,UK07BK5014,UK,Car,NO,Hyundai,Aura,Blue,Coastal Commercials,VALID,2028-10-22,VALID,2027-12-19,VALID,2027-09-03,VALID,2027-05-06,FT-000512,KYC_PENDING,ACTIVE,CHASSIS-SYN-000512,ENGINE-SYN-000512,UK8,dataset\NumberPlate_Annotated_Dataset-main\Images\UK8.jpg,SYNTHETIC_PROTOTYPE
VH-000513,MH48AK2798,MH,Truck,YES,BharatBenz,3123R,Yellow,Kaveri Transport,VALID,2028-09-09,VALID,2027-03-12,VALID,2027-06-05,VALID,2027-04-03,FT-000513,ACTIVE,ACTIVE,CHASSIS-SYN-000513,ENGINE-SYN-000513,MH2,dataset\NumberPlate_Annotated_Dataset-main\Images\MH2.jpg,SYNTHETIC_PROTOTYPE
VH-000514,OD052323,OD,Bike,NO,Bajaj,Pulsar,Black,National Route Logistics,VALID,2028-10-26,VALID,2028-07-03,VALID,2027-04-30,VALID,2027-02-23,FT-000514,ACTIVE,ACTIVE,CHASSIS-SYN-000514,ENGINE-SYN-000514,OD13,dataset\NumberPlate_Annotated_Dataset-main\Images\OD13.jpg,SYNTHETIC_PROTOTYPE
VH-000515,ML0563550,ML,Truck,YES,Tata,Prima,White,Southern Freight,VALID,2027-05-19,VALID,2028-07-05,VALID,2026-11-06,VALID,2026-12-04,FT-000515,ACTIVE,ACTIVE,CHASSIS-SYN-000515,ENGINE-SYN-000515,ML24,dataset\NumberPlate_Annotated_Dataset-main\Images\ML24.jpg,SYNTHETIC_PROTOTYPE
VH-000516,KL27D9809,KL,Bus,YES,Ashok Leyland,Viking,Blue,Metro Transit,VALID,2029-02-12,VALID,2026-11-06,VALID,2027-04-17,VALID,2027-02-04,FT-000516,ACTIVE,ACTIVE,CHASSIS-SYN-000516,ENGINE-SYN-000516,KL4,dataset\NumberPlate_Annotated_Dataset-main\Images\KL4.jpg,SYNTHETIC_PROTOTYPE
VH-000517,MH05CH1754,MH,Car,NO,Maruti,Ertiga,Yellow,Southern Freight,VALID,2027-09-22,VALID,2028-09-08,VALID,2026-10-30,VALID,2027-04-18,FT-000517,ACTIVE,ACTIVE,CHASSIS-SYN-000517,ENGINE-SYN-000517,MH22,dataset\NumberPlate_Annotated_Dataset-main\Images\MH22.jpg,SYNTHETIC_PROTOTYPE
VH-000518,ML05R1934,ML,Mini Truck,YES,Tata,407,Yellow,Metro Transit,EXPIRED,2026-04-17,VALID,2027-10-28,VALID,2027-01-06,VALID,2027-03-21,FT-000518,ACTIVE,ACTIVE,CHASSIS-SYN-000518,ENGINE-SYN-000518,ML23,dataset\NumberPlate_Annotated_Dataset-main\Images\ML23.jpg,SYNTHETIC_PROTOTYPE
VH-000519,JK02BN3088,JK,Mini Truck,YES,Tata,407,Blue,GreenLine Transport,VALID,2027-05-29,VALID,2027-05-14,VALID,2027-02-28,VALID,2026-12-14,FT-000519,ACTIVE,ACTIVE,CHASSIS-SYN-000519,ENGINE-SYN-000519,JK24,dataset\NumberPlate_Annotated_Dataset-main\Images\JK24.jpg,SYNTHETIC_PROTOTYPE
VH-000520,TS09EA4088,TS,Bus,YES,Ashok Leyland,Viking,Red,Metro Transit,VALID,2028-10-20,VALID,2028-08-22,VALID,2027-09-22,VALID,2027-08-06,FT-000520,ACTIVE,ACTIVE,CHASSIS-SYN-000520,ENGINE-SYN-000520,TS5,dataset\NumberPlate_Annotated_Dataset-main\Images\TS5.jpg,SYNTHETIC_PROTOTYPE
VH-000521,AP39HZ0087,AP,Truck,YES,Ashok Leyland,AVTR,Grey,Coastal Commercials,VALID,2027-01-05,VALID,2026-11-28,VALID,2027-02-13,VALID,2027-02-02,FT-000521,ACTIVE,ACTIVE,CHASSIS-SYN-000521,ENGINE-SYN-000521,AP4,dataset\NumberPlate_Annotated_Dataset-main\Images\AP4.jpg,SYNTHETIC_PROTOTYPE
VH-000522,OD11P6123,OD,Truck,YES,Tata,Prima,Black,Metro Transit,EXPIRED,2026-03-06,VALID,2027-05-13,VALID,2027-07-01,VALID,2027-08-07,FT-000522,ACTIVE,ACTIVE,CHASSIS-SYN-000522,ENGINE-SYN-000522,OD19,dataset\NumberPlate_Annotated_Dataset-main\Images\OD19.jpg,SYNTHETIC_PROTOTYPE
VH-000523,KA01MG1660,KA,Truck,YES,Ashok Leyland,AVTR,Black,Tamil Fleet Services,VALID,2026-11-25,VALID,2028-06-29,VALID,2027-05-17,VALID,2027-08-14,FT-000523,ACTIVE,ACTIVE,CHASSIS-SYN-000523,ENGINE-SYN-000523,KA17,dataset\NumberPlate_Annotated_Dataset-main\Images\KA17.jpg,SYNTHETIC_PROTOTYPE
VH-000524,UK08W2276,UK,Truck,YES,BharatBenz,3123R,Black,Kaveri Transport,VALID,2027-07-01,VALID,2027-10-19,VALID,2027-09-15,VALID,2026-11-10,FT-000524,ACTIVE,ACTIVE,CHASSIS-SYN-000524,ENGINE-SYN-000524,UK1,dataset\NumberPlate_Annotated_Dataset-main\Images\UK1.jpg,SYNTHETIC_PROTOTYPE
VH-000525,GJ01RK2430,GJ,Truck,YES,Tata,Prima,Blue,National Route Logistics,VALID,2029-02-10,VALID,2028-06-29,VALID,2027-04-17,VALID,2027-03-30,FT-000525,ACTIVE,ACTIVE,CHASSIS-SYN-000525,ENGINE-SYN-000525,GJ20,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ20.jpg,SYNTHETIC_PROTOTYPE
VH-000526,WB02AM8548,WB,Car,NO,Hyundai,Aura,White,Sri Lakshmi Logistics,VALID,2028-07-11,VALID,2027-04-08,VALID,2027-01-21,VALID,2027-08-23,FT-000526,ACTIVE,ACTIVE,CHASSIS-SYN-000526,ENGINE-SYN-000526,WB28,dataset\NumberPlate_Annotated_Dataset-main\Images\WB28.jpg,SYNTHETIC_PROTOTYPE
VH-000527,AP31CS2511,AP,Bus,YES,Ashok Leyland,Viking,Silver,Kaveri Transport,VALID,2027-02-20,VALID,2028-03-05,VALID,2027-01-02,VALID,2027-03-16,FT-000527,ACTIVE,ACTIVE,CHASSIS-SYN-000527,ENGINE-SYN-000527,AP46,dataset\NumberPlate_Annotated_Dataset-main\Images\AP46.jpg,SYNTHETIC_PROTOTYPE
VH-000528,MN01K5346,MN,Bus,YES,Tata,Starbus,Red,Kaveri Transport,VALID,2027-02-22,VALID,2028-09-04,VALID,2027-01-06,VALID,2027-04-02,FT-000528,ACTIVE,ACTIVE,CHASSIS-SYN-000528,ENGINE-SYN-000528,MN6,dataset\NumberPlate_Annotated_Dataset-main\Images\MN6.jpg,SYNTHETIC_PROTOTYPE
VH-000529,AS04P4549,AS,Truck,YES,BharatBenz,3123R,Yellow,Tamil Fleet Services,VALID,2027-09-30,VALID,2028-03-14,VALID,2026-12-12,VALID,2026-10-27,FT-000529,ACTIVE,ACTIVE,CHASSIS-SYN-000529,ENGINE-SYN-000529,AS18,dataset\NumberPlate_Annotated_Dataset-main\Images\AS18.jpg,SYNTHETIC_PROTOTYPE
VH-000530,BR06U2470,BR,Truck,YES,Ashok Leyland,AVTR,Yellow,GreenLine Transport,VALID,2027-08-13,VALID,2027-03-02,VALID,2026-11-08,VALID,2027-08-29,FT-000530,ACTIVE,ACTIVE,CHASSIS-SYN-000530,ENGINE-SYN-000530,BR4,dataset\NumberPlate_Annotated_Dataset-main\Images\BR4.jpg,SYNTHETIC_PROTOTYPE
VH-000531,OD02AP3010,OD,Truck,YES,BharatBenz,3123R,Yellow,GreenLine Transport,VALID,2027-06-06,VALID,2027-10-26,VALID,2027-02-05,VALID,2027-07-11,FT-000531,ACTIVE,ACTIVE,CHASSIS-SYN-000531,ENGINE-SYN-000531,OD25,dataset\NumberPlate_Annotated_Dataset-main\Images\OD25.jpg,SYNTHETIC_PROTOTYPE
VH-000532,HP34C8986,HP,Car,NO,Maruti,Ertiga,Silver,Sri Lakshmi Logistics,VALID,2028-06-19,VALID,2027-02-02,VALID,2027-03-26,VALID,2027-09-05,FT-000532,ACTIVE,ACTIVE,CHASSIS-SYN-000532,ENGINE-SYN-000532,HP13,dataset\NumberPlate_Annotated_Dataset-main\Images\HP13.jpg,SYNTHETIC_PROTOTYPE
VH-000533,KA06C9590,KA,Car,NO,Maruti,Ertiga,Silver,National Route Logistics,VALID,2028-02-25,EXPIRED,2026-04-02,VALID,2027-07-09,VALID,2026-12-25,FT-000533,ACTIVE,ACTIVE,CHASSIS-SYN-000533,ENGINE-SYN-000533,KA3,dataset\NumberPlate_Annotated_Dataset-main\Images\KA3.jpg,SYNTHETIC_PROTOTYPE
VH-000534,TN76V1978,TN,Bike,NO,Bajaj,Pulsar,Blue,Kaveri Transport,VALID,2027-05-26,VALID,2027-09-12,VALID,2027-06-19,VALID,2026-12-27,FT-000534,ACTIVE,ACTIVE,CHASSIS-SYN-000534,ENGINE-SYN-000534,TN2,dataset\NumberPlate_Annotated_Dataset-main\Images\TN2.jpg,SYNTHETIC_PROTOTYPE
VH-000535,AP31AT5064,AP,Bike,NO,Honda,Shine,Silver,Coastal Commercials,VALID,2027-12-04,VALID,2027-03-11,VALID,2027-03-31,VALID,2027-01-21,FT-000535,ACTIVE,ACTIVE,CHASSIS-SYN-000535,ENGINE-SYN-000535,AP21,dataset\NumberPlate_Annotated_Dataset-main\Images\AP21.jpg,SYNTHETIC_PROTOTYPE
VH-000536,MP08CA6293,MP,Car,NO,Toyota,Innova,White,GreenLine Transport,VALID,2028-03-23,VALID,2026-10-26,VALID,2027-03-25,VALID,2027-09-04,FT-000536,ACTIVE,ACTIVE,CHASSIS-SYN-000536,ENGINE-SYN-000536,MP10,dataset\NumberPlate_Annotated_Dataset-main\Images\MP10.jpg,SYNTHETIC_PROTOTYPE
VH-000537,WB26T6688,WB,Truck,YES,Tata,Prima,Silver,Kaveri Transport,VALID,2029-01-04,VALID,2026-11-14,EXPIRED,2026-06-16,VALID,2027-07-13,FT-000537,INACTIVE,ACTIVE,CHASSIS-SYN-000537,ENGINE-SYN-000537,WB1,dataset\NumberPlate_Annotated_Dataset-main\Images\WB1.jpg,SYNTHETIC_PROTOTYPE
VH-000538,MH12KJ7659,MH,Truck,YES,Ashok Leyland,AVTR,Grey,Metro Transit,VALID,2028-03-19,VALID,2026-10-27,VALID,2027-07-06,VALID,2027-07-30,FT-000538,ACTIVE,ACTIVE,CHASSIS-SYN-000538,ENGINE-SYN-000538,MH20,dataset\NumberPlate_Annotated_Dataset-main\Images\MH20.jpg,SYNTHETIC_PROTOTYPE
VH-000539,GA01S5594,GA,Mini Truck,YES,Ashok Leyland,Dost,Black,Chennai Cargo,VALID,2028-05-12,VALID,2027-03-01,VALID,2027-07-22,VALID,2027-08-24,FT-000539,ACTIVE,ACTIVE,CHASSIS-SYN-000539,ENGINE-SYN-000539,GA3,dataset\NumberPlate_Annotated_Dataset-main\Images\GA3.jpg,SYNTHETIC_PROTOTYPE
VH-000540,WB06H2237,WB,Car,NO,Maruti,Ertiga,White,Sri Lakshmi Logistics,VALID,2027-05-25,VALID,2027-07-31,VALID,2027-04-06,VALID,2026-12-07,FT-000540,ACTIVE,ACTIVE,CHASSIS-SYN-000540,ENGINE-SYN-000540,WB25,dataset\NumberPlate_Annotated_Dataset-main\Images\WB25.jpg,SYNTHETIC_PROTOTYPE
VH-000541,DL5CH7599,DL,Truck,YES,Ashok Leyland,AVTR,Blue,Coastal Commercials,VALID,2027-10-05,VALID,2027-07-11,EXPIRED,2026-06-17,VALID,2027-09-21,FT-000541,BLACKLISTED,ACTIVE,CHASSIS-SYN-000541,ENGINE-SYN-000541,DL12,dataset\NumberPlate_Annotated_Dataset-main\Images\DL12.jpg,SYNTHETIC_PROTOTYPE
VH-000542,ML087084,ML,Truck,YES,Ashok Leyland,AVTR,Blue,GreenLine Transport,VALID,2026-11-04,VALID,2028-03-05,VALID,2027-07-24,VALID,2026-11-15,FT-000542,ACTIVE,ACTIVE,CHASSIS-SYN-000542,ENGINE-SYN-000542,ML8,dataset\NumberPlate_Annotated_Dataset-main\Images\ML8.jpg,SYNTHETIC_PROTOTYPE
VH-000543,UP80FA1666,UP,Bus,YES,Volvo,9400,Silver,Kaveri Transport,VALID,2027-06-21,VALID,2027-07-21,VALID,2026-12-04,VALID,2027-05-17,FT-000543,ACTIVE,ACTIVE,CHASSIS-SYN-000543,ENGINE-SYN-000543,UP3,dataset\NumberPlate_Annotated_Dataset-main\Images\UP3.jpg,SYNTHETIC_PROTOTYPE
VH-000544,TN19F0816,TN,Truck,YES,BharatBenz,3123R,Silver,Metro Transit,VALID,2027-07-27,VALID,2027-12-26,VALID,2026-11-20,VALID,2027-09-14,FT-000544,ACTIVE,ACTIVE,CHASSIS-SYN-000544,ENGINE-SYN-000544,TN6,dataset\NumberPlate_Annotated_Dataset-main\Images\TN6.jpg,SYNTHETIC_PROTOTYPE
VH-000545,RJ23CB4320,RJ,Bus,YES,Tata,Starbus,Silver,Sri Lakshmi Logistics,VALID,2027-02-27,VALID,2028-03-17,VALID,2027-01-19,VALID,2027-04-21,FT-000545,ACTIVE,ACTIVE,CHASSIS-SYN-000545,ENGINE-SYN-000545,RJ7,dataset\NumberPlate_Annotated_Dataset-main\Images\RJ7.jpg,SYNTHETIC_PROTOTYPE
VH-000546,UP14CV7920,UP,Mini Truck,YES,Ashok Leyland,Dost,Grey,GreenLine Transport,VALID,2028-05-26,VALID,2027-03-04,VALID,2026-12-17,VALID,2027-09-08,FT-000546,ACTIVE,ACTIVE,CHASSIS-SYN-000546,ENGINE-SYN-000546,UP12,dataset\NumberPlate_Annotated_Dataset-main\Images\UP12.jpg,SYNTHETIC_PROTOTYPE
VH-000547,WB06G4120,WB,Car,NO,Maruti,Ertiga,Red,Southern Freight,VALID,2028-01-06,VALID,2026-12-02,VALID,2027-09-03,VALID,2027-04-22,FT-000547,ACTIVE,SUSPENDED,CHASSIS-SYN-000547,ENGINE-SYN-000547,WB5,dataset\NumberPlate_Annotated_Dataset-main\Images\WB5.jpg,SYNTHETIC_PROTOTYPE
VH-000548,AP31EF1155,AP,Bike,NO,Honda,Shine,Yellow,Kaveri Transport,VALID,2028-08-26,VALID,2028-09-07,VALID,2027-04-26,VALID,2027-05-16,FT-000548,ACTIVE,ACTIVE,CHASSIS-SYN-000548,ENGINE-SYN-000548,AP27,dataset\NumberPlate_Annotated_Dataset-main\Images\AP27.jpg,SYNTHETIC_PROTOTYPE
VH-000549,JH01AX5392,JH,Truck,YES,Ashok Leyland,AVTR,Yellow,Sri Lakshmi Logistics,VALID,2027-10-25,VALID,2028-09-14,VALID,2027-04-05,VALID,2027-03-17,FT-000549,ACTIVE,ACTIVE,CHASSIS-SYN-000549,ENGINE-SYN-000549,JH12,dataset\NumberPlate_Annotated_Dataset-main\Images\JH12.jpg,SYNTHETIC_PROTOTYPE
VH-000550,AP31DT9378,AP,Car,NO,Maruti,Ertiga,Black,Apex Logistics,VALID,2028-11-07,VALID,2028-03-13,VALID,2026-12-17,VALID,2027-09-08,FT-000550,ACTIVE,ACTIVE,CHASSIS-SYN-000550,ENGINE-SYN-000550,AP30,dataset\NumberPlate_Annotated_Dataset-main\Images\AP30.jpg,SYNTHETIC_PROTOTYPE
VH-000551,AS018P2415,AS,Bike,NO,Honda,Shine,Black,Southern Freight,VALID,2027-08-05,VALID,2027-12-29,VALID,2026-11-08,VALID,2027-08-02,FT-000551,ACTIVE,ACTIVE,CHASSIS-SYN-000551,ENGINE-SYN-000551,AS14,dataset\NumberPlate_Annotated_Dataset-main\Images\AS14.jpg,SYNTHETIC_PROTOTYPE
VH-000552,PB2313752,PB,Bus,YES,Ashok Leyland,Viking,Silver,Coastal Commercials,VALID,2029-02-14,VALID,2028-09-17,VALID,2027-06-19,VALID,2027-05-30,FT-000552,ACTIVE,ACTIVE,CHASSIS-SYN-000552,ENGINE-SYN-000552,PB5,dataset\NumberPlate_Annotated_Dataset-main\Images\PB5.jpg,SYNTHETIC_PROTOTYPE
VH-000553,AS19D9919,AS,Car,NO,Toyota,Innova,Black,Metro Transit,VALID,2029-01-09,VALID,2027-12-07,VALID,2027-02-23,VALID,2027-04-11,FT-000553,ACTIVE,ACTIVE,CHASSIS-SYN-000553,ENGINE-SYN-000553,AS23,dataset\NumberPlate_Annotated_Dataset-main\Images\AS23.jpg,SYNTHETIC_PROTOTYPE
VH-000554,AP31TV6847,AP,Mini Truck,YES,Tata,407,Black,Tamil Fleet Services,VALID,2027-11-08,VALID,2027-11-29,VALID,2026-11-30,VALID,2027-03-29,FT-000554,ACTIVE,SUSPENDED,CHASSIS-SYN-000554,ENGINE-SYN-000554,AP42,dataset\NumberPlate_Annotated_Dataset-main\Images\AP42.jpg,SYNTHETIC_PROTOTYPE
VH-000555,SK02P3471,SK,Truck,YES,BharatBenz,3123R,Silver,Southern Freight,VALID,2027-04-15,VALID,2027-11-30,VALID,2027-06-19,VALID,2027-02-17,FT-000555,ACTIVE,SUSPENDED,CHASSIS-SYN-000555,ENGINE-SYN-000555,SK7,dataset\NumberPlate_Annotated_Dataset-main\Images\SK7.jpg,SYNTHETIC_PROTOTYPE
VH-000556,DL6CR7002,DL,Bus,YES,Ashok Leyland,Viking,Blue,GreenLine Transport,VALID,2028-12-13,VALID,2028-06-21,VALID,2027-06-06,VALID,2026-12-30,FT-000556,ACTIVE,ACTIVE,CHASSIS-SYN-000556,ENGINE-SYN-000556,DL2,dataset\NumberPlate_Annotated_Dataset-main\Images\DL2.jpg,SYNTHETIC_PROTOTYPE
VH-000557,PY01CM5400,PY,Bike,NO,TVS,Apache,Black,Kaveri Transport,VALID,2027-05-20,VALID,2028-05-11,VALID,2027-07-31,VALID,2027-06-24,FT-000557,ACTIVE,ACTIVE,CHASSIS-SYN-000557,ENGINE-SYN-000557,PY3,dataset\NumberPlate_Annotated_Dataset-main\Images\PY3.jpg,SYNTHETIC_PROTOTYPE
VH-000558,NL02C9593,NL,Truck,YES,Tata,Prima,Red,National Route Logistics,VALID,2027-09-09,VALID,2027-02-25,VALID,2027-07-18,EXPIRED,2026-09-21,FT-000558,ACTIVE,ACTIVE,CHASSIS-SYN-000558,ENGINE-SYN-000558,NL6,dataset\NumberPlate_Annotated_Dataset-main\Images\NL6.jpg,SYNTHETIC_PROTOTYPE
VH-000559,BR03PA3803,BR,Truck,YES,Ashok Leyland,AVTR,Grey,Southern Freight,VALID,2028-03-04,VALID,2028-04-03,VALID,2027-08-07,VALID,2027-02-26,FT-000559,ACTIVE,ACTIVE,CHASSIS-SYN-000559,ENGINE-SYN-000559,BR12,dataset\NumberPlate_Annotated_Dataset-main\Images\BR12.jpg,SYNTHETIC_PROTOTYPE
VH-000560,KL43D4444,KL,Truck,YES,Tata,Prima,Blue,National Route Logistics,VALID,2027-06-19,VALID,2028-07-03,VALID,2026-11-30,VALID,2027-03-22,FT-000560,ACTIVE,ACTIVE,CHASSIS-SYN-000560,ENGINE-SYN-000560,KL16,dataset\NumberPlate_Annotated_Dataset-main\Images\KL16.jpg,SYNTHETIC_PROTOTYPE
VH-000561,JH04C7104,JH,Mini Truck,YES,Tata,407,White,Apex Logistics,VALID,2027-07-06,VALID,2027-07-25,VALID,2026-12-16,VALID,2027-04-15,FT-000561,ACTIVE,ACTIVE,CHASSIS-SYN-000561,ENGINE-SYN-000561,JH8,dataset\NumberPlate_Annotated_Dataset-main\Images\JH8.jpg,SYNTHETIC_PROTOTYPE
VH-000562,DL8CNA1596,DL,Truck,YES,BharatBenz,3123R,Red,GreenLine Transport,VALID,2028-04-03,VALID,2026-12-10,VALID,2027-01-16,EXPIRED,2026-07-01,FT-000562,ACTIVE,ACTIVE,CHASSIS-SYN-000562,ENGINE-SYN-000562,DL31,dataset\NumberPlate_Annotated_Dataset-main\Images\DL31.jpg,SYNTHETIC_PROTOTYPE
VH-000563,AS01BF9673,AS,Car,NO,Toyota,Innova,Grey,Tamil Fleet Services,VALID,2027-01-24,VALID,2028-05-07,VALID,2027-07-10,VALID,2027-07-28,FT-000563,KYC_PENDING,ACTIVE,CHASSIS-SYN-000563,ENGINE-SYN-000563,AS15,dataset\NumberPlate_Annotated_Dataset-main\Images\AS15.jpg,SYNTHETIC_PROTOTYPE
